id_candidato,nombre_candidato,sexo,region,circunscripcion,pacto,subpacto,sigla_partido,partido,gasto_total_declarado,num_transacciones_gasto,estado_cuenta_auditoria,declara_gasto,outlier_gasto_iqr
JUAN_LUIS_OYARZO_GALVEZ__MAGALLANES,JUAN LUIS OYARZO GALVEZ,H,REGIÓN DE MAGALLANES Y DE LA ANTÁRTICA CHILENA,MAGALLANES,POR UN CHILE MEJOR,No aplica,PDC,PARTIDO DEMOCRATA CRISTIANO,2092700,6,Aprueba,Sí,No
ARTURO_ARMANDO_DIAZ_VALDERRAMA__MAGALLANES,ARTURO ARMANDO DIAZ VALDERRAMA,H,REGIÓN DE MAGALLANES Y DE LA ANTÁRTICA CHILENA,MAGALLANES,FRENTE AMPLIO,FRENTE AMPLIO E INDEPENDIENTES,FA,FRENTE AMPLIO,7240246,23,Aprueba,Sí,No
JAVIERA_ROMAN_AMARALES__MAGALLANES,JAVIERA ROMAN AMARALES,M,REGIÓN DE MAGALLANES Y DE LA ANTÁRTICA CHILENA,MAGALLANES,FRENTE AMPLIO,FRENTE AMPLIO E INDEPENDIENTES,FA,FRENTE AMPLIO,4578606,10,Rechaza,Sí,No
NORA_MARGOT_MARIN_MUNOZ__MAGALLANES,NORA MARGOT MARIN MUÑOZ,M,REGIÓN DE MAGALLANES Y DE LA ANTÁRTICA CHILENA,MAGALLANES,FRENTE AMPLIO,FRENTE AMPLIO E INDEPENDIENTES,FA,FRENTE AMPLIO,2449574,8,Aprueba con Observaciones,Sí,No
SEBASTIAN_FELIPE_VARGAS_UYEVICH__MAGALLANES,SEBASTIAN FELIPE VARGAS UYEVICH,H,REGIÓN DE MAGALLANES Y DE LA ANTÁRTICA CHILENA,MAGALLANES,FRENTE AMPLIO,FRENTE AMPLIO E INDEPENDIENTES,FA,FRENTE AMPLIO,1252672,9,Aprueba con Observaciones,Sí,No
PAMELA_BEATRIZ_DOMINGUEZ_BASTIDAS__MAGALLANES,PAMELA BEATRIZ DOMINGUEZ BASTIDAS,M,REGIÓN DE MAGALLANES Y DE LA ANTÁRTICA CHILENA,MAGALLANES,FRENTE AMPLIO,FRENTE AMPLIO E INDEPENDIENTES,FA,FRENTE AMPLIO,3145328,43,Aprueba,Sí,No
NATALIA_BELEN_GONZALEZ_AVENDANO__MAGALLANES,NATALIA BELEN GONZALEZ AVENDAÑO,M,REGIÓN DE MAGALLANES Y DE LA ANTÁRTICA CHILENA,MAGALLANES,FRENTE AMPLIO,FRENTE AMPLIO E INDEPENDIENTES,FA,FRENTE AMPLIO,6133750,20,Aprueba con Observaciones,Sí,No
NICOLAS_ANTONIO_DE_JESUS_VERA_DOS_SANTOS__MAGALLANES,NICOLAS ANTONIO DE JESUS VERA DOS SANTOS,H,REGIÓN DE MAGALLANES Y DE LA ANTÁRTICA CHILENA,MAGALLANES,FRENTE AMPLIO,FRENTE AMPLIO E INDEPENDIENTES,FA,FRENTE AMPLIO,1373245,6,Rechaza,Sí,No
ROXANA_GALLARDO_CONCHA__MAGALLANES,ROXANA GALLARDO CONCHA,M,REGIÓN DE MAGALLANES Y DE LA ANTÁRTICA CHILENA,MAGALLANES,CHILE VAMOS UDI - INDEPENDIENTES,No aplica,IND,INDEPENDIENTES,3402200,37,Aprueba con Observaciones,Sí,No
SERGIO_BECERRA_DIAZ__MAGALLANES,SERGIO BECERRA DIAZ,H,REGIÓN DE MAGALLANES Y DE LA ANTÁRTICA CHILENA,MAGALLANES,CHILE VAMOS UDI - INDEPENDIENTES,No aplica,IND,INDEPENDIENTES,510000,6,Aprueba,Sí,No
GONZALO_ROSENFELD_SEKULOVIC__MAGALLANES,GONZALO ROSENFELD SEKULOVIC,H,REGIÓN DE MAGALLANES Y DE LA ANTÁRTICA CHILENA,MAGALLANES,CHILE VAMOS UDI - INDEPENDIENTES,No aplica,IND,INDEPENDIENTES,400000,1,Aprueba con Observaciones,Sí,No
MANUEL_ALEJANDRO_GIRALDO_JARAMILLO__MAGALLANES,MANUEL ALEJANDRO GIRALDO JARAMILLO,H,REGIÓN DE MAGALLANES Y DE LA ANTÁRTICA CHILENA,MAGALLANES,CHILE VAMOS UDI - INDEPENDIENTES,No aplica,IND,INDEPENDIENTES,2290000,17,Aprueba,Sí,No
RODOLFO_ESTEBAN_ARECHETA_BALETA__MAGALLANES,RODOLFO ESTEBAN ARECHETA BALETA,H,REGIÓN DE MAGALLANES Y DE LA ANTÁRTICA CHILENA,MAGALLANES,CHILE VAMOS EVOPOLI - INDEPENDIENTES,No aplica,EVOPOLI,EVOLUCION POLITICA,7185810,26,Aprueba con Observaciones,Sí,No
JACQUES_MICHEL_ROUX_VIDAL__MAGALLANES,JACQUES MICHEL ROUX VIDAL,H,REGIÓN DE MAGALLANES Y DE LA ANTÁRTICA CHILENA,MAGALLANES,CHILE VAMOS EVOPOLI - INDEPENDIENTES,No aplica,EVOPOLI,EVOLUCION POLITICA,4372681,28,Aprueba con Observaciones,Sí,No
MARCELO_ENRIQUE_CREMASCHI_OJEDA__MAGALLANES,MARCELO ENRIQUE CREMASCHI OJEDA,H,REGIÓN DE MAGALLANES Y DE LA ANTÁRTICA CHILENA,MAGALLANES,CHILE VAMOS EVOPOLI - INDEPENDIENTES,No aplica,EVOPOLI,EVOLUCION POLITICA,1950199,25,Aprueba con Observaciones,Sí,No
ORLOV_ANDRES_ADOLFO_DUBROCK_MARTINEZ__MAGALLANES,ORLOV ANDRES ADOLFO DUBROCK MARTINEZ,H,REGIÓN DE MAGALLANES Y DE LA ANTÁRTICA CHILENA,MAGALLANES,CHILE VAMOS EVOPOLI - INDEPENDIENTES,No aplica,IND,INDEPENDIENTES,2390660,16,Aprueba con Observaciones,Sí,No
GABRIELA_BERNARDA_SANDOVAL_DIAZ__MAGALLANES,GABRIELA BERNARDA SANDOVAL DIAZ,M,REGIÓN DE MAGALLANES Y DE LA ANTÁRTICA CHILENA,MAGALLANES,CHILE VAMOS EVOPOLI - INDEPENDIENTES,No aplica,IND,INDEPENDIENTES,1861156,13,Aprueba,Sí,No
